From	To	Species	Gene Name
72775	Q3T9U6_MOUSE	Mus musculus	Fanconi anemia, complementation group E
72775	Q3UY28_MOUSE	Mus musculus	Fanconi anemia, complementation group E
328092	DTD2_MOUSE	Mus musculus	RIKEN cDNA 6530401N04 gene
72776	Q3UM73_MOUSE	Mus musculus	spindle assembly 6 homolog (C. elegans)
72776	SAS6_MOUSE	Mus musculus	spindle assembly 6 homolog (C. elegans)
11810	ABEC1_MOUSE	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
11810	Q3U9G8_MOUSE	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
11810	Q3TLN2_MOUSE	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
72774	NEIL1_MOUSE	Mus musculus	nei endonuclease VIII-like 1 (E. coli)
72774	Q3U296_MOUSE	Mus musculus	nei endonuclease VIII-like 1 (E. coli)
269608	B1AS68_MOUSE	Mus musculus	pleckstrin homology domain containing, family G (with RhoGef domain) member 5
269608	PKHG5_MOUSE	Mus musculus	pleckstrin homology domain containing, family G (with RhoGef domain) member 5
104759	PLD4_MOUSE	Mus musculus	phospholipase D family, member 4
214663	MCATL_MOUSE	Mus musculus	solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29
319535	A2AE18_MOUSE	Mus musculus	zinc finger protein 182
319535	ZN182_MOUSE	Mus musculus	zinc finger protein 182
319535	A2AE19_MOUSE	Mus musculus	zinc finger protein 182
71254	NAIF1_MOUSE	Mus musculus	nuclear apoptosis inducing factor 1
11800	Q3U517_MOUSE	Mus musculus	apoptosis inhibitor 5
11800	API5_MOUSE	Mus musculus	apoptosis inhibitor 5
11800	Q3UYQ4_MOUSE	Mus musculus	apoptosis inhibitor 5
11807	APOA2_MOUSE	Mus musculus	apolipoprotein A-II
11807	Q60615_MOUSE	Mus musculus	apolipoprotein A-II
11807	A7YL62_MOUSE	Mus musculus	apolipoprotein A-II
11807	Q3UKX6_MOUSE	Mus musculus	apolipoprotein A-II
11807	Q6LD55_MOUSE	Mus musculus	apolipoprotein A-II
11804	Q3TPZ7_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	APLP2_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q3UDL6_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q3TV12_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q7TT34_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q64348_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q9CYS4_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q3U775_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q3U9N6_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q80US7_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q60709_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q61482_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
11804	Q8R0R7_MOUSE	Mus musculus	amyloid beta (A4) precursor-like protein 2
104771	JKAMP_MOUSE	Mus musculus	RIKEN cDNA 1200003C05 gene
72787	NDC1_MOUSE	Mus musculus	transmembrane protein 48
72787	A2A8R9_MOUSE	Mus musculus	transmembrane protein 48
269855	C6ZFQ2_MOUSE	Mus musculus	RIKEN cDNA A430110N23 gene
269855	B2RUB0_MOUSE	Mus musculus	RIKEN cDNA A430110N23 gene
269855	SRCRL_MOUSE	Mus musculus	RIKEN cDNA A430110N23 gene
269854	NAT14_MOUSE	Mus musculus	N-acetyltransferase 14
210503	Q6PEP4_MOUSE	Mus musculus	zinc finger protein 677; hypothetical protein LOC100044270
210503	Q8BI85_MOUSE	Mus musculus	zinc finger protein 677; hypothetical protein LOC100044270
210503	Q6R5P3_MOUSE	Mus musculus	zinc finger protein 677; hypothetical protein LOC100044270
101700	TRI68_MOUSE	Mus musculus	tripartite motif-containing 68
103963	Q3U900_MOUSE	Mus musculus	ribophorin I
103963	RPN1_MOUSE	Mus musculus	ribophorin I
103963	Q5RKP4_MOUSE	Mus musculus	ribophorin I
103963	Q99LY0_MOUSE	Mus musculus	ribophorin I
103963	Q8BMR3_MOUSE	Mus musculus	ribophorin I
101706	Q91W16_MOUSE	Mus musculus	nuclear mitotic apparatus protein 1
101706	Q99KG8_MOUSE	Mus musculus	nuclear mitotic apparatus protein 1
101706	Q3UNM2_MOUSE	Mus musculus	nuclear mitotic apparatus protein 1
101706	Q80Y35_MOUSE	Mus musculus	nuclear mitotic apparatus protein 1
101706	Q3TH77_MOUSE	Mus musculus	nuclear mitotic apparatus protein 1
104732	CN080_MOUSE	Mus musculus	RIKEN cDNA 4930427A07 gene; hypothetical protein LOC100047736
104732	Q8R232_MOUSE	Mus musculus	RIKEN cDNA 4930427A07 gene; hypothetical protein LOC100047736
104732	Q5DU65_MOUSE	Mus musculus	RIKEN cDNA 4930427A07 gene; hypothetical protein LOC100047736
104732	Q8BI20_MOUSE	Mus musculus	RIKEN cDNA 4930427A07 gene; hypothetical protein LOC100047736
52690	B1APZ5_MOUSE	Mus musculus	SET domain containing 3; similar to CG32732-PA; predicted gene 7114; predicted gene 14026
52690	SETD3_MOUSE	Mus musculus	SET domain containing 3; similar to CG32732-PA; predicted gene 7114; predicted gene 14026
70451	Q5SS84_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 13
70451	DHR13_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 13
231042	NUPL2_MOUSE	Mus musculus	nucleoporin like 2
52696	ZWINT_MOUSE	Mus musculus	ZW10 interactor
26754	Q3V0K7_MOUSE	Mus musculus	COP9 (constitutive photomorphogenic) homolog, subunit 5 (Arabidopsis thaliana)
26754	CSN5_MOUSE	Mus musculus	COP9 (constitutive photomorphogenic) homolog, subunit 5 (Arabidopsis thaliana)
70450	UN13D_MOUSE	Mus musculus	unc-13 homolog D (C. elegans)
70450	A2A855_MOUSE	Mus musculus	unc-13 homolog D (C. elegans)
70450	A2A858_MOUSE	Mus musculus	unc-13 homolog D (C. elegans)
70450	A2A857_MOUSE	Mus musculus	unc-13 homolog D (C. elegans)
70450	Q80UG7_MOUSE	Mus musculus	unc-13 homolog D (C. elegans)
70454	Q05CX4_MOUSE	Mus musculus	centromere protein L
70454	Q14A61_MOUSE	Mus musculus	centromere protein L
70454	CENPL_MOUSE	Mus musculus	centromere protein L
218977	DLGP5_MOUSE	Mus musculus	discs, large (Drosophila) homolog-associated protein 5
218977	Q3UGF9_MOUSE	Mus musculus	discs, large (Drosophila) homolog-associated protein 5
218977	Q3UX88_MOUSE	Mus musculus	discs, large (Drosophila) homolog-associated protein 5
70458	Q8BTA4_MOUSE	Mus musculus	RIKEN cDNA 2610318N02 gene; predicted gene 6960
70458	Q80VT5_MOUSE	Mus musculus	RIKEN cDNA 2610318N02 gene; predicted gene 6960
621875	Q3TR44_MOUSE	Mus musculus	RIKEN cDNA A530040E14 gene
26972	Q6P3A0_MOUSE	Mus musculus	sporulation protein, meiosis-specific, SPO11 homolog (S. cerevisiae)
26972	SPO11_MOUSE	Mus musculus	sporulation protein, meiosis-specific, SPO11 homolog (S. cerevisiae)
26972	A2ASD1_MOUSE	Mus musculus	sporulation protein, meiosis-specific, SPO11 homolog (S. cerevisiae)
26972	A2ASD2_MOUSE	Mus musculus	sporulation protein, meiosis-specific, SPO11 homolog (S. cerevisiae)
26972	A2ASD0_MOUSE	Mus musculus	sporulation protein, meiosis-specific, SPO11 homolog (S. cerevisiae)
70456	BR44_MOUSE	Mus musculus	brain protein 44; similar to brain protein 44; predicted gene 3982
77031	Q69ZU9_MOUSE	Mus musculus	solute carrier family 9 (sodium/hydrogen exchanger), member 8
77031	Q8K228_MOUSE	Mus musculus	solute carrier family 9 (sodium/hydrogen exchanger), member 8
77031	SL9A8_MOUSE	Mus musculus	solute carrier family 9 (sodium/hydrogen exchanger), member 8
77031	A2A464_MOUSE	Mus musculus	solute carrier family 9 (sodium/hydrogen exchanger), member 8
77032	Q9D0B5_MOUSE	Mus musculus	RIKEN cDNA 2610029I01 gene
218035	Q3TS83_MOUSE	Mus musculus	vacuolar protein sorting 41 (yeast)
218035	VPS41_MOUSE	Mus musculus	vacuolar protein sorting 41 (yeast)
218035	Q6PES1_MOUSE	Mus musculus	vacuolar protein sorting 41 (yeast)
218973	Q3TUH0_MOUSE	Mus musculus	WD repeat and HMG-box DNA binding protein 1
218973	WDHD1_MOUSE	Mus musculus	WD repeat and HMG-box DNA binding protein 1
223267	A2LD1_MOUSE	Mus musculus	AIG2-like domain 1
218975	Q5EBP1_MOUSE	Mus musculus	mitogen-activated protein kinase 1 interacting protein 1-like; hypothetical protein LOC100044924
218975	MISSL_MOUSE	Mus musculus	mitogen-activated protein kinase 1 interacting protein 1-like; hypothetical protein LOC100044924
207592	Q8BXD8_MOUSE	Mus musculus	TBC1 domain family, member 16
207592	Q6PFC0_MOUSE	Mus musculus	TBC1 domain family, member 16
207592	A2ABG4_MOUSE	Mus musculus	TBC1 domain family, member 16
231050	GLT11_MOUSE	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11
231051	Q3UWY2_MOUSE	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia 3
231051	MLL3_MOUSE	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia 3
231051	Q6ZPP4_MOUSE	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia 3
231051	Q3TU00_MOUSE	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia 3
231051	Q8BZX5_MOUSE	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia 3
231051	Q3TPB7_MOUSE	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia 3
71238	Q0VF92_MOUSE	Mus musculus	ACN9 homolog (S. cerevisiae)
71238	ACN9_MOUSE	Mus musculus	ACN9 homolog (S. cerevisiae)
71238	Q3V4A6_MOUSE	Mus musculus	ACN9 homolog (S. cerevisiae)
22700	Q6P8K9_MOUSE	Mus musculus	zinc finger protein 40
22700	B1B1D3_MOUSE	Mus musculus	zinc finger protein 40
22700	Q06054_MOUSE	Mus musculus	zinc finger protein 40
216829	MMGT2_MOUSE	Mus musculus	membrane magnesium transporter 2
70461	CRTC3_MOUSE	Mus musculus	CREB regulated transcription coactivator 3; similar to transducer of regulated CREB protein 3
77038	Q3UR67_MOUSE	Mus musculus	ADP-ribosylation factor GTPase activating protein 2
77038	B0LAC6_MOUSE	Mus musculus	ADP-ribosylation factor GTPase activating protein 2
77038	ARFG2_MOUSE	Mus musculus	ADP-ribosylation factor GTPase activating protein 2
22701	ZFP41_MOUSE	Mus musculus	zinc finger protein 41
26987	Q3UUT0_MOUSE	Mus musculus	eukaryotic translation initiation factor 4E member 2
26987	Q80ZJ3_MOUSE	Mus musculus	eukaryotic translation initiation factor 4E member 2
26987	Q0P688_MOUSE	Mus musculus	eukaryotic translation initiation factor 4E member 2
26987	Q9D334_MOUSE	Mus musculus	eukaryotic translation initiation factor 4E member 2
26987	IF4E2_MOUSE	Mus musculus	eukaryotic translation initiation factor 4E member 2
70466	CKP2L_MOUSE	Mus musculus	cytoskeleton associated protein 2-like
22704	A2AW47_MOUSE	Mus musculus	zinc finger protein 46
22704	Q562F8_MOUSE	Mus musculus	zinc finger protein 46
22704	A2AW49_MOUSE	Mus musculus	zinc finger protein 46
22704	Q923E2_MOUSE	Mus musculus	zinc finger protein 46
22704	ZN436_MOUSE	Mus musculus	zinc finger protein 46
22704	A2AW50_MOUSE	Mus musculus	zinc finger protein 46
22704	A2AW48_MOUSE	Mus musculus	zinc finger protein 46
216825	UBP22_MOUSE	Mus musculus	ubiquitin specific peptidase 22
216825	Q3V3H6_MOUSE	Mus musculus	ubiquitin specific peptidase 22
70465	MEP50_MOUSE	Mus musculus	WD repeat domain 77; predicted gene 15528
70465	Q3V2T0_MOUSE	Mus musculus	WD repeat domain 77; predicted gene 15528
77034	K2013_MOUSE	Mus musculus	RIKEN cDNA 2510039O18 gene; similar to RIKEN cDNA 2510039O18 gene
77036	Q9D9C0_MOUSE	Mus musculus	RIKEN cDNA 1700109H08 gene
216821	TMM11_MOUSE	Mus musculus	transmembrane protein 11
77035	JMJD5_MOUSE	Mus musculus	jumonji domain containing 5
104718	Q3UFQ5_MOUSE	Mus musculus	tetratricopeptide repeat domain 7B
218963	Q8C2K3_MOUSE	Mus musculus	ubiquitin pseudogene
26992	A1A554_MOUSE	Mus musculus	bromodomain containing 7
26992	Q8BQT4_MOUSE	Mus musculus	bromodomain containing 7
26992	Q3TUN9_MOUSE	Mus musculus	bromodomain containing 7
26992	BRD7_MOUSE	Mus musculus	bromodomain containing 7
77040	Q3TDQ5_MOUSE	Mus musculus	autophagy-related 16-like 1 (yeast)
77040	A16L1_MOUSE	Mus musculus	autophagy-related 16-like 1 (yeast)
77040	Q3TQX8_MOUSE	Mus musculus	autophagy-related 16-like 1 (yeast)
216820	DRS7B_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 7B
70427	MIER2_MOUSE	Mus musculus	mesoderm induction early response 1, family member 2
70427	Q9CZI4_MOUSE	Mus musculus	mesoderm induction early response 1, family member 2
22709	Q9QWM7_MOUSE	Mus musculus	hypothetical protein LOC100044272; zinc finger protein 51
22709	Q91VP4_MOUSE	Mus musculus	hypothetical protein LOC100044272; zinc finger protein 51
22709	Q61898_MOUSE	Mus musculus	hypothetical protein LOC100044272; zinc finger protein 51
22709	O88253_MOUSE	Mus musculus	hypothetical protein LOC100044272; zinc finger protein 51
22709	Q3UZS6_MOUSE	Mus musculus	hypothetical protein LOC100044272; zinc finger protein 51
22709	Q3U4L8_MOUSE	Mus musculus	hypothetical protein LOC100044272; zinc finger protein 51
77041	ARSK_MOUSE	Mus musculus	similar to arylsulfatase K; arylsulfatase K
70428	RPC2_MOUSE	Mus musculus	polymerase (RNA) III (DNA directed) polypeptide B
70428	Q9CSL3_MOUSE	Mus musculus	polymerase (RNA) III (DNA directed) polypeptide B
70428	Q3TMK3_MOUSE	Mus musculus	polymerase (RNA) III (DNA directed) polypeptide B
209086	Q9WVE2_MOUSE	Mus musculus	sterile alpha motif domain containing 9-like
209086	Q8C059_MOUSE	Mus musculus	sterile alpha motif domain containing 9-like
209086	Q9WVE3_MOUSE	Mus musculus	sterile alpha motif domain containing 9-like
209086	Q8BZG4_MOUSE	Mus musculus	sterile alpha motif domain containing 9-like
209086	Q6PIQ3_MOUSE	Mus musculus	sterile alpha motif domain containing 9-like
209086	SAM9L_MOUSE	Mus musculus	sterile alpha motif domain containing 9-like
628705	PH11L_MOUSE	Mus musculus	predicted gene 6907; predicted gene 6904; predicted gene 4902; DNA segment, Chr 14, ERATO Doi 668, expressed; PHD finger protein 11
628705	B4XVQ1_MOUSE	Mus musculus	predicted gene 6907; predicted gene 6904; predicted gene 4902; DNA segment, Chr 14, ERATO Doi 668, expressed; PHD finger protein 11
628705	B4XVQ0_MOUSE	Mus musculus	predicted gene 6907; predicted gene 6904; predicted gene 4902; DNA segment, Chr 14, ERATO Doi 668, expressed; PHD finger protein 11
628705	B4XVP9_MOUSE	Mus musculus	predicted gene 6907; predicted gene 6904; predicted gene 4902; DNA segment, Chr 14, ERATO Doi 668, expressed; PHD finger protein 11
628705	PHF11_MOUSE	Mus musculus	predicted gene 6907; predicted gene 6904; predicted gene 4902; DNA segment, Chr 14, ERATO Doi 668, expressed; PHD finger protein 11
433956	B2RY24_MOUSE	Mus musculus	HEAT repeat containing 2
433956	Q7TPU1_MOUSE	Mus musculus	HEAT repeat containing 2
433956	B9EJR8_MOUSE	Mus musculus	HEAT repeat containing 2
71207	NUDT4_MOUSE	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 4; similar to Nudt4 protein
71207	Q4FJR0_MOUSE	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 4; similar to Nudt4 protein
22710	O88250_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22710	Q8VDL3_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22710	Q60918_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22710	Q9QWM8_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22710	Q8BJ45_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22710	O88240_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22710	O88225_MOUSE	Mus musculus	hypothetical protein LOC100044274; zinc finger protein 52
22719	Q62518_MOUSE	Mus musculus	zinc finger protein 61
22719	Q923D1_MOUSE	Mus musculus	zinc finger protein 61
22719	Q3UG26_MOUSE	Mus musculus	zinc finger protein 61
216810	TM1L2_MOUSE	Mus musculus	target of myb1-like 2 (chicken)
22718	Q9D388_MOUSE	Mus musculus	similar to Zinc finger protein 60; zinc finger protein 60
22718	ZFP60_MOUSE	Mus musculus	similar to Zinc finger protein 60; zinc finger protein 60
22718	Q8CEA3_MOUSE	Mus musculus	similar to Zinc finger protein 60; zinc finger protein 60
22718	Q8K0D9_MOUSE	Mus musculus	similar to Zinc finger protein 60; zinc finger protein 60
22717	ZFP59_MOUSE	Mus musculus	zinc finger protein 59; predicted gene 7452
77045	BCL7A_MOUSE	Mus musculus	B-cell CLL/lymphoma 7A
70435	INF2_MOUSE	Mus musculus	subacute ozone induced inflammation; RIKEN cDNA 2610204M08 gene
77044	Q9D982_MOUSE	Mus musculus	AT rich interactive domain 2 (ARID, RFX-like); RIKEN cDNA 1700124K17 gene
77044	Q8CET8_MOUSE	Mus musculus	AT rich interactive domain 2 (ARID, RFX-like); RIKEN cDNA 1700124K17 gene
77044	Q69ZG5_MOUSE	Mus musculus	AT rich interactive domain 2 (ARID, RFX-like); RIKEN cDNA 1700124K17 gene
77044	Q8R2U9_MOUSE	Mus musculus	AT rich interactive domain 2 (ARID, RFX-like); RIKEN cDNA 1700124K17 gene
77044	Q8BS84_MOUSE	Mus musculus	AT rich interactive domain 2 (ARID, RFX-like); RIKEN cDNA 1700124K17 gene
70432	Q9CSV9_MOUSE	Mus musculus	RUN and FYVE domain-containing 2
70432	Q8BR30_MOUSE	Mus musculus	RUN and FYVE domain-containing 2
70432	B2RQ36_MOUSE	Mus musculus	RUN and FYVE domain-containing 2
70432	RUFY2_MOUSE	Mus musculus	RUN and FYVE domain-containing 2
70432	Q05D93_MOUSE	Mus musculus	RUN and FYVE domain-containing 2
70432	Q8C424_MOUSE	Mus musculus	RUN and FYVE domain-containing 2
77048	Q9CYE4_MOUSE	Mus musculus	coiled-coil domain containing 41
77048	CCD41_MOUSE	Mus musculus	coiled-coil domain containing 41
77048	Q3URB4_MOUSE	Mus musculus	coiled-coil domain containing 41
70430	TBCE_MOUSE	Mus musculus	tubulin-specific chaperone E
22712	Q66JT2_MOUSE	Mus musculus	hypothetical protein LOC100044271; zinc finger protein 54
22712	Q6R5P4_MOUSE	Mus musculus	hypothetical protein LOC100044271; zinc finger protein 54
22712	Q60917_MOUSE	Mus musculus	hypothetical protein LOC100044271; zinc finger protein 54
22712	Q9QWM9_MOUSE	Mus musculus	hypothetical protein LOC100044271; zinc finger protein 54
22712	O88631_MOUSE	Mus musculus	hypothetical protein LOC100044271; zinc finger protein 54
193736	Q6P6L4_MOUSE	Mus musculus	zinc finger and BTB domain containing 12
193736	Q9Z150_MOUSE	Mus musculus	zinc finger and BTB domain containing 12
70439	Q3V452_MOUSE	Mus musculus	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor
70439	Q3TLE4_MOUSE	Mus musculus	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor
70439	Q8BQ46_MOUSE	Mus musculus	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor
70439	Q5SSG6_MOUSE	Mus musculus	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor
70439	Q3V2Z2_MOUSE	Mus musculus	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor
77053	Q6B4H0_MOUSE	Mus musculus	unc-84 homolog A (C. elegans)
77053	Q3TSM1_MOUSE	Mus musculus	unc-84 homolog A (C. elegans)
77053	UN84A_MOUSE	Mus musculus	unc-84 homolog A (C. elegans)
77053	Q3TIW3_MOUSE	Mus musculus	unc-84 homolog A (C. elegans)
77053	Q3TV96_MOUSE	Mus musculus	unc-84 homolog A (C. elegans)
99470	Q8C124_MOUSE	Mus musculus	membrane associated guanylate kinase, WW and PDZ domain containing 3
99470	MAGI3_MOUSE	Mus musculus	membrane associated guanylate kinase, WW and PDZ domain containing 3
104721	Q3V1Z7_MOUSE	Mus musculus	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1
104721	Q922B8_MOUSE	Mus musculus	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1
104721	DDX1_MOUSE	Mus musculus	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1
104721	Q8BKG1_MOUSE	Mus musculus	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1
104725	SSPTA_MOUSE	Mus musculus	RIKEN cDNA 1110002B05 gene
433968	B0LAA8_MOUSE	Mus musculus	predicted gene 7730; non-metastatic cells 2, protein (NM23B) expressed in; predicted gene 5566; predicted gene 5425; similar to Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (P18)
433968	Q5NC82_MOUSE	Mus musculus	predicted gene 7730; non-metastatic cells 2, protein (NM23B) expressed in; predicted gene 5566; predicted gene 5425; similar to Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (P18)
433968	NDKB_MOUSE	Mus musculus	predicted gene 7730; non-metastatic cells 2, protein (NM23B) expressed in; predicted gene 5566; predicted gene 5425; similar to Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (P18)
22720	ZFP62_MOUSE	Mus musculus	zinc finger protein 62
22720	Q3TK98_MOUSE	Mus musculus	zinc finger protein 62
22720	Q3UGK1_MOUSE	Mus musculus	zinc finger protein 62
22720	Q3TZN3_MOUSE	Mus musculus	zinc finger protein 62
22720	O88260_MOUSE	Mus musculus	zinc finger protein 62
22722	A2AQR2_MOUSE	Mus musculus	zinc finger protein 64
22722	ZFP64_MOUSE	Mus musculus	zinc finger protein 64
22722	A2AQR4_MOUSE	Mus musculus	zinc finger protein 64
22722	A2AQR5_MOUSE	Mus musculus	zinc finger protein 64
22722	A2AQR3_MOUSE	Mus musculus	zinc finger protein 64
214601	P3_MOUSE	Mus musculus	solute carrier family 10 (sodium/bile acid cotransporter family), member 3
231070	INSI1_MOUSE	Mus musculus	insulin induced gene 1
432442	Q4KL21_MOUSE	Mus musculus	A kinase (PRKA) anchor protein 7
432442	AKAP7_MOUSE	Mus musculus	A kinase (PRKA) anchor protein 7
432442	Q7TN79_MOUSE	Mus musculus	A kinase (PRKA) anchor protein 7
432442	Q8BVR3_MOUSE	Mus musculus	A kinase (PRKA) anchor protein 7
97212	Q3TB39_MOUSE	Mus musculus	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit
97212	Q8BKS7_MOUSE	Mus musculus	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit
97212	ECHA_MOUSE	Mus musculus	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit
78903	Q9D2K6_MOUSE	Mus musculus	Werner helicase interacting protein 1
78903	WRIP1_MOUSE	Mus musculus	Werner helicase interacting protein 1
77056	TMCO4_MOUSE	Mus musculus	transmembrane and coiled-coil domains 4
77056	A2ALL4_MOUSE	Mus musculus	transmembrane and coiled-coil domains 4
77057	STON1_MOUSE	Mus musculus	stonin 1
77057	Q3UW71_MOUSE	Mus musculus	stonin 1
381549	Q6NZQ1_MOUSE	Mus musculus	zinc finger protein 69
381549	A2A761_MOUSE	Mus musculus	zinc finger protein 69
381549	Q60905_MOUSE	Mus musculus	zinc finger protein 69
216805	Q8R2T1_MOUSE	Mus musculus	folliculin
216805	FLCN_MOUSE	Mus musculus	folliculin
22724	Q5FWV9_MOUSE	Mus musculus	similar to Zinc finger and BTB domain containing 7B; zinc finger and BTB domain containing 7B
22724	Q5BJ24_MOUSE	Mus musculus	similar to Zinc finger and BTB domain containing 7B; zinc finger and BTB domain containing 7B
22724	ZBT7B_MOUSE	Mus musculus	similar to Zinc finger and BTB domain containing 7B; zinc finger and BTB domain containing 7B
331401	Q8CCY8_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
331401	Q3US09_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
331401	THOC2_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
331401	Q8C690_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
331401	Q3TPY8_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
331401	Q3UUT9_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
331401	Q3UYT9_MOUSE	Mus musculus	THO complex 2; cDNA sequence BC005561
226252	F16B1_MOUSE	Mus musculus	family with sequence similarity 160, member B1; hypothetical protein LOC100044843
226251	Q3UP03_MOUSE	Mus musculus	actin-binding LIM protein 1
226251	Q9EPW6_MOUSE	Mus musculus	actin-binding LIM protein 1
226251	Q8K278_MOUSE	Mus musculus	actin-binding LIM protein 1
226251	ABLM1_MOUSE	Mus musculus	actin-binding LIM protein 1
226251	Q3TAG5_MOUSE	Mus musculus	actin-binding LIM protein 1
226251	Q3U4R9_MOUSE	Mus musculus	actin-binding LIM protein 1
225358	FA13B_MOUSE	Mus musculus	family with sequence similarity 13, member B
225358	Q8K316_MOUSE	Mus musculus	family with sequence similarity 13, member B
225362	Q3TYE9_MOUSE	Mus musculus	receptor accessory protein 2
225362	REEP2_MOUSE	Mus musculus	receptor accessory protein 2
225363	ERF1_MOUSE	Mus musculus	eukaryotic translation termination factor 1
225363	P70199_MOUSE	Mus musculus	eukaryotic translation termination factor 1
225363	Q3TF02_MOUSE	Mus musculus	eukaryotic translation termination factor 1
225363	Q3TDF8_MOUSE	Mus musculus	eukaryotic translation termination factor 1
225363	Q3TL10_MOUSE	Mus musculus	eukaryotic translation termination factor 1
225363	Q3U6V5_MOUSE	Mus musculus	eukaryotic translation termination factor 1
15975	Q6LD22_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q80UR8_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q6LD19_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q3U5G8_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q6LD18_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q6LD21_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q80UJ3_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q6LD20_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q6LD23_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q6LD17_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	INAR1_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
15975	Q3UFX4_MOUSE	Mus musculus	interferon (alpha and beta) receptor 1
70497	RHG17_MOUSE	Mus musculus	Rho GTPase activating protein 17
70497	Q3V425_MOUSE	Mus musculus	Rho GTPase activating protein 17
216877	A3QK60_MOUSE	Mus musculus	DEAH (Asp-Glu-Ala-His) box polypeptide 33
