From	To
51960	Q6DI85_MOUSE
51811	CLC4F_MOUSE
16396	ITCH_MOUSE
66505	D3YXX1_MOUSE
66505	Q3UKS1_MOUSE
66505	Q6PD13_MOUSE
66505	Q8BJZ0_MOUSE
66505	ZMY11_MOUSE
18761	A6H667_MOUSE
18761	KPCT_MOUSE
18761	Q920N8_MOUSE
78889	Q3TFQ2_MOUSE
78889	Q8C841_MOUSE
78889	WSB1_MOUSE
73162	OTUD3_MOUSE
320795	PKN1_MOUSE
192197	BCAS3_MOUSE
192197	Q0VF62_MOUSE
20535	B3A2_MOUSE
20535	Q3UKP0_MOUSE
20535	Q7TPS4_MOUSE
76482	MIC1_MOUSE
76482	Q3TWH4_MOUSE
76482	Q3U4H5_MOUSE
76482	Q3UMX3_MOUSE
57916	A5D8Y6_MOUSE
57916	TR13B_MOUSE
75099	LYSM4_MOUSE
17931	MYPT1_MOUSE
75540	G5E8F4_MOUSE
75540	Q2TB53_MOUSE
11727	ANGI_MOUSE
11727	Q3TBG7_MOUSE
240283	DMXL1_MOUSE
14470	PRAF1_MOUSE
54636	WIPI4_MOUSE
65098	ZFAN6_MOUSE
269181	MGT4A_MOUSE
22695	Q3U3D2_MOUSE
22695	TTP_MOUSE
319481	D3Z1F9_MOUSE
319481	WDR59_MOUSE
233806	TM159_MOUSE
106205	E9PWW6_MOUSE
106205	Q3UBH9_MOUSE
232946	BL1S3_MOUSE
94176	DOCK2_MOUSE
94176	Q6A0A3_MOUSE
217351	B1ATC3_MOUSE
217351	TNR6C_MOUSE
116891	DERL2_MOUSE
100043813	RS27_MOUSE
20909	STX4_MOUSE
74318	HOP_MOUSE
72404	WDR44_MOUSE
13383	D3Z3B8_MOUSE
13383	DLG1_MOUSE
13383	E9Q9H0_MOUSE
13383	H7BWY4_MOUSE
13383	Q3UP61_MOUSE
216440	OS9_MOUSE
244202	NAL10_MOUSE
244202	Q3V3Z6_MOUSE
244202	Q6JGS9_MOUSE
321003	XPP3_MOUSE
18099	NLK_MOUSE
18099	Q3TV73_MOUSE
103724	TB10A_MOUSE
338371	ENDOV_MOUSE
246694	E9Q3X4_MOUSE
246694	HPS5_MOUSE
246694	Q640Q9_MOUSE
209131	SNX30_MOUSE
224093	FA43A_MOUSE
214897	KC1G1_MOUSE
214897	Q6P2B2_MOUSE
15259	A2RRJ7_MOUSE
15259	HIPK3_MOUSE
15259	Q3UST3_MOUSE
12380	ICAL_MOUSE
12380	Q3TTN2_MOUSE
12380	Q8C281_MOUSE
12380	Q8CE04_MOUSE
12380	Q8CE80_MOUSE
98267	ST17B_MOUSE
102093	KPBB_MOUSE
76041	CC125_MOUSE
76041	G3UWA1_MOUSE
215008	D3Z4E6_MOUSE
215008	VEZA_MOUSE
234595	S38A7_MOUSE
26945	E9Q7E3_MOUSE
26945	E9QLD4_MOUSE
26945	G3XA07_MOUSE
414872	ZY11B_MOUSE
23821	BACE1_MOUSE
23821	Q8C4F4_MOUSE
17355	A3KMF4_MOUSE
17355	E9Q921_MOUSE
17355	Q3UP77_MOUSE
17355	Q3UQD9_MOUSE
20975	D3YZB2_MOUSE
20975	F8WHD8_MOUSE
20975	SYNJ2_MOUSE
546071	E9Q8S5_MOUSE
546071	MAST3_MOUSE
17169	MARK3_MOUSE
212974	ATHL1_MOUSE
245857	SSH3_MOUSE
101118	TM168_MOUSE
16661	A2A513_MOUSE
16661	K1C10_MOUSE
71640	B2RU83_MOUSE
71640	E9Q732_MOUSE
71640	Q9CUP6_MOUSE
319448	FND3A_MOUSE
52040	PP1RA_MOUSE
408068	B8JJX8_MOUSE
22751	ZFP90_MOUSE
18654	PLGF_MOUSE
18654	Q544A5_MOUSE
667118	G0LE24_MOUSE
667118	ZBED6_MOUSE
101700	G3X9I6_MOUSE
69816	MZB1_MOUSE
12331	CAP1_MOUSE
12175	BNIP2_MOUSE
12175	Q91VL0_MOUSE
269585	ZSC20_MOUSE
15950	E9PUG6_MOUSE
15950	E9QAN9_MOUSE
15950	IFI3_MOUSE
319817	Q148V4_MOUSE
319817	Q148V5_MOUSE
319817	RC3H2_MOUSE
11906	E9QMD3_MOUSE
22163	B1ASL3_MOUSE
22163	TNR4_MOUSE
227693	ZER1_MOUSE
328572	EP300_MOUSE
328572	Q8BJ14_MOUSE
68524	WIPF2_MOUSE
320808	DCAF5_MOUSE
320808	Q3UV57_MOUSE
59026	A2AFQ0_MOUSE
59026	HUWE1_MOUSE
59026	Q3TNP1_MOUSE
59026	Q4JG03_MOUSE
56318	PPAP_MOUSE
78339	TTYH3_MOUSE
58194	Q3TA88_MOUSE
58194	SH3K1_MOUSE
67808	TPRGL_MOUSE
66375	DHRS7_MOUSE
109264	E9PZP7_MOUSE
109264	MAON_MOUSE
52468	CTDS2_MOUSE
52468	Q8R3B3_MOUSE
382056	CRTC1_MOUSE
234663	DC1L2_MOUSE
66822	FBX25_MOUSE
244209	CP2R1_MOUSE
244209	Q32MW1_MOUSE
50758	FXL17_MOUSE
20522	S23A1_MOUSE
76824	MFR1L_MOUSE
22346	Q3TTE7_MOUSE
22346	VHL_MOUSE
276905	ARMC7_MOUSE
319945	FAD1_MOUSE
14651	G5E8T9_MOUSE
14651	GLO2_MOUSE
58231	STK4_MOUSE
56294	PTN9_MOUSE
56294	Q2M4G8_MOUSE
223827	D3Z6W7_MOUSE
223827	GXLT1_MOUSE
140630	E9Q735_MOUSE
140630	G3X9Y5_MOUSE
140630	Q6A0C5_MOUSE
22325	VAV2_MOUSE
269700	E9Q2E4_MOUSE
269700	Q6GQX8_MOUSE
269700	Q80W01_MOUSE
269700	Q8BRI0_MOUSE
74154	UNKL_MOUSE
59044	GOLI_MOUSE
225283	RPR1A_MOUSE
223918	E9Q9B3_MOUSE
67260	CERS4_MOUSE
14109	Q642K5_MOUSE
14109	UBIM_MOUSE
66085	EIF3F_MOUSE
66085	Q3U8X1_MOUSE
66085	Q3UVY8_MOUSE
666173	E9QKX5_MOUSE
666173	VP13B_MOUSE
104401	PCX3_MOUSE
170719	B1H3M0_MOUSE
170719	E9Q0A7_MOUSE
170719	OXR1_MOUSE
21936	Q540M6_MOUSE
21936	TNR18_MOUSE
78777	AP4AT_MOUSE
78777	B2RPS6_MOUSE
20740	A3KGU5_MOUSE
20740	A3KGU7_MOUSE
20740	B2RXX6_MOUSE
20740	B7ZWK3_MOUSE
20740	B9EKJ1_MOUSE
20740	E9Q447_MOUSE
17257	MECP2_MOUSE
226652	E9QMX7_MOUSE
226652	RHG30_MOUSE
79196	G5E833_MOUSE
79196	OSBL5_MOUSE
224814	MRP7_MOUSE
433801	E9PWQ2_MOUSE
54608	ABHD2_MOUSE
381305	RC3H1_MOUSE
240672	Q1HL35_MOUSE
101835	Q3TPQ7_MOUSE
71240	F8VQM4_MOUSE
69672	TXD15_MOUSE
237339	LMBL3_MOUSE
68877	MAF1_MOUSE
218311	Q7M6X9_MOUSE
171207	B1AUX5_MOUSE
171207	B1AUY2_MOUSE
171207	Q80Z68_MOUSE
171207	Q8BM00_MOUSE
18753	KPCD_MOUSE
18753	Q53YN4_MOUSE
14071	FA9_MOUSE
54645	GRAP1_MOUSE
320135	CL060_MOUSE
109032	SP110_MOUSE
212569	F6UQD0_MOUSE
212569	Q7M6W8_MOUSE
212569	Q8BIF3_MOUSE
225115	Q3TTX5_MOUSE
225115	SVIL_MOUSE
74549	SCC4_MOUSE
13034	CATE_MOUSE
66625	A2AJT5_MOUSE
66286	SC11C_MOUSE
210992	PCAT1_MOUSE
68119	CKLF3_MOUSE
17300	FOXC1_MOUSE
24017	Q3UTG4_MOUSE
24017	Q8C4F9_MOUSE
24017	Q8CB78_MOUSE
24017	RNF13_MOUSE
219140	E0CYU0_MOUSE
219140	E9Q3I3_MOUSE
219140	SPT13_MOUSE
59038	PXMP4_MOUSE
16842	D3Z654_MOUSE
16842	LEF1_MOUSE
16842	Q3TYB0_MOUSE
16842	Q8BGZ9_MOUSE
16842	Q8C402_MOUSE
74781	WIPI2_MOUSE
71817	Q52KP1_MOUSE
71817	TM50A_MOUSE
66432	S7A6O_MOUSE
52712	ZNF18_MOUSE
54399	BET1L_MOUSE
110213	BI1_MOUSE
240067	B0V2W4_MOUSE
56036	CCNL2_MOUSE
69981	CC50A_MOUSE
21406	HTF4_MOUSE
21406	Q3TE72_MOUSE
21406	Q3UXQ3_MOUSE
21406	Q3UZ69_MOUSE
21406	Q3UZA4_MOUSE
21406	V9GX46_MOUSE
68795	F6QC57_MOUSE
68795	UBR3_MOUSE
67456	ERGI2_MOUSE
229543	INT3_MOUSE
63953	DUS10_MOUSE
63953	Q9CSL5_MOUSE
230514	OBRG_MOUSE
67998	F134C_MOUSE
207785	CSRN2_MOUSE
18476	PA1B3_MOUSE
18476	Q3TJC2_MOUSE
16004	MPRI_MOUSE
16004	Q8C6V9_MOUSE
231866	Q6PB81_MOUSE
231866	ZNF12_MOUSE
106672	CF001_MOUSE
106672	Q3V2N7_MOUSE
71745	CUL2_MOUSE
228355	A2AGR0_MOUSE
228355	E9QN47_MOUSE
228355	MADD_MOUSE
53951	GPT11_MOUSE
236790	DX26B_MOUSE
105787	AAPK1_MOUSE
105787	Q3TUQ7_MOUSE
105787	Q8BUX6_MOUSE
72205	EMAL2_MOUSE
223739	B1APX2_MOUSE
223739	K0930_MOUSE
212285	E9QP44_MOUSE
242406	RGP1_MOUSE
320541	S35E2_MOUSE
56357	IVD_MOUSE
23863	DAND5_MOUSE
23863	Q3UPN3_MOUSE
338355	B2RQ18_MOUSE
338355	FKB15_MOUSE
233058	Q7TMN8_MOUSE
620419	D3Z2T8_MOUSE
57247	ZN276_MOUSE
103213	Q8N7N6_MOUSE
109222	J3QNI9_MOUSE
109222	Q8BVL6_MOUSE
78412	MRI_MOUSE
231600	CHFR_MOUSE
20813	SRP14_MOUSE
56448	Q9JKY7_MOUSE
12421	RBCC1_MOUSE
104015	D3Z656_MOUSE
104015	E9Q7S0_MOUSE
78928	PIGT_MOUSE
78928	Q3U5R2_MOUSE
19122	PRIO_MOUSE
19122	Q3UG89_MOUSE
19122	Q4FJQ7_MOUSE
217779	A6H624_MOUSE
217779	LYSM1_MOUSE
50771	ATP9B_MOUSE
50771	D3YV00_MOUSE
70155	OGRL1_MOUSE
66867	HM20A_MOUSE
12339	CAN7_MOUSE
192156	MVD1_MOUSE
192156	Q3UYC1_MOUSE
320713	MYSM1_MOUSE
11776	AP3D1_MOUSE
23827	BPNT1_MOUSE
23827	D3Z0E6_MOUSE
76273	M0QWK1_MOUSE
76273	Q3V1V0_MOUSE
12914	F8VPR5_MOUSE
12914	Q6GQV9_MOUSE
83814	E9PXB7_MOUSE
83814	G3X9H8_MOUSE
72750	F117B_MOUSE
54598	A2AR99_MOUSE
54598	CALRL_MOUSE
22158	TULP3_MOUSE
94043	TM2D1_MOUSE
74670	Q6NZP4_MOUSE
64075	E9QKW2_MOUSE
64075	SMOC1_MOUSE
20340	GSLG1_MOUSE
20340	Q53WR6_MOUSE
67040	DDX17_MOUSE
67040	Q3U741_MOUSE
67040	Q8K392_MOUSE
70354	A2AQE2_MOUSE
70354	Q8C7M0_MOUSE
224640	LEMD2_MOUSE
218850	F208A_MOUSE
56214	Q3TGX0_MOUSE
56214	SCAM4_MOUSE
20912	STXB3_MOUSE
84585	RN123_MOUSE
231912	KATL1_MOUSE
23999	TWF2_MOUSE
68796	TM214_MOUSE
214254	NUD15_MOUSE
234796	KLH36_MOUSE
75387	SIR4_MOUSE
67725	NUD13_MOUSE
76338	Q0PD64_MOUSE
76338	RAB2B_MOUSE
11972	VA0D1_MOUSE
11652	AKT2_MOUSE
11652	Q3TY95_MOUSE
192292	NRBP_MOUSE
56486	GBRAP_MOUSE
235134	NFRKB_MOUSE
233204	I6L974_MOUSE
233204	TBC17_MOUSE
105014	RDH14_MOUSE
229707	Q3UGC1_MOUSE
229707	STRP1_MOUSE
104831	PTN23_MOUSE
320226	CC171_MOUSE
15242	HHEX_MOUSE
20163	A2AUR7_MOUSE
20163	Q9D031_MOUSE
104346	GAS8_MOUSE
104346	Q49MD7_MOUSE
22759	E9PZP6_MOUSE
225372	APBB3_MOUSE
225372	Q3UR23_MOUSE
29806	LIMD1_MOUSE
75320	EKI1_MOUSE
54343	MCAF1_MOUSE
99311	A2AU52_MOUSE
99311	COMD7_MOUSE
99311	Q56A13_MOUSE
22640	Q3UI68_MOUSE
22640	ZFP1_MOUSE
66905	PLIN3_MOUSE
223693	T184B_MOUSE
16348	A0JNT0_MOUSE
16348	A2AM57_MOUSE
16348	Q3TYB3_MOUSE
14645	GLNA_MOUSE
23922	JTB_MOUSE
23922	Q542D4_MOUSE
23922	Q9D0T9_MOUSE
74178	STK40_MOUSE
59050	NSA2_MOUSE
66482	EXOC2_MOUSE
240064	Q8BHK4_MOUSE
329559	Q6P5F4_MOUSE
329559	ZN335_MOUSE
76608	HECD3_MOUSE
56187	PGTA_MOUSE
12452	CCNG2_MOUSE
12452	Q3TG40_MOUSE
12452	Q5HZK4_MOUSE
227648	A2AIX1_MOUSE
227648	E9QAT4_MOUSE
227648	Q3TRA8_MOUSE
227648	Q80U43_MOUSE
227648	Q8K000_MOUSE
73689	BL1S2_MOUSE
93840	VANG2_MOUSE
100039672	MSMP_MOUSE
15212	HEXB_MOUSE
15212	Q3TXR9_MOUSE
68961	PHKG2_MOUSE
229681	Q8CDC5_MOUSE
229681	ST7L_MOUSE
211586	E9PWL5_MOUSE
211586	F6QG91_MOUSE
211586	J3QK26_MOUSE
211586	Q3TY79_MOUSE
211586	Q56A02_MOUSE
211586	Q8BHD2_MOUSE
211586	Q8C537_MOUSE
211586	Q8C8M7_MOUSE
668166	ZXDB_MOUSE
29875	IQGA1_MOUSE
29875	Q3TPD2_MOUSE
29875	Q3TU98_MOUSE
76901	JADE2_MOUSE
72180	ZNF2_MOUSE
230073	A1L0V6_MOUSE
230073	DDX58_MOUSE
229615	PIAS3_MOUSE
56228	Q3UDP8_MOUSE
56228	UB2J1_MOUSE
50767	PLPL6_MOUSE
233115	D19L3_MOUSE
108670	ESIP1_MOUSE
108670	Q9D3Q7_MOUSE
212168	ZSWM4_MOUSE
67123	UBAP1_MOUSE
72278	CCPG1_MOUSE
72278	D3Z7R9_MOUSE
192192	SHKB1_MOUSE
140481	MA2A2_MOUSE
140481	Q197W7_MOUSE
140481	Q7TPQ0_MOUSE
71617	CJ076_MOUSE
67771	ARPC5_MOUSE
67630	Q14AQ4_MOUSE
67630	Q3UH82_MOUSE
67630	Q497L5_MOUSE
67630	SAMD8_MOUSE
654801	B2RVK6_MOUSE
654801	ZN784_MOUSE
71728	S11IP_MOUSE
13831	EPC1_MOUSE
13831	Q3UEV1_MOUSE
13831	Q3UG01_MOUSE
13831	Q6PBH3_MOUSE
13831	Q7TNR8_MOUSE
66799	Q3V321_MOUSE
66799	UBE2W_MOUSE
228839	A2AVY9_MOUSE
228839	TGIF2_MOUSE
66358	ADPRM_MOUSE
27261	DOK3_MOUSE
27261	Q14AA1_MOUSE
72181	NSUN4_MOUSE
229007	ZGPAT_MOUSE
16410	ITAV_MOUSE
11736	ANFY1_MOUSE
193813	D0EW11_MOUSE
193813	MCFD2_MOUSE
240068	B8JJZ9_MOUSE
75788	E9PYU8_MOUSE
75788	E9Q4K9_MOUSE
75788	Q8BSC0_MOUSE
75788	SMUF1_MOUSE
74766	YIPF2_MOUSE
16337	INSR_MOUSE
16337	M4TKR7_MOUSE
16337	Q3TPM5_MOUSE
105689	E9PUJ6_MOUSE
105689	MYCB2_MOUSE
70300	E9Q9L7_MOUSE
70300	E9QL29_MOUSE
70300	FUZZY_MOUSE
67464	ENTP4_MOUSE
67464	Q8BSQ5_MOUSE
102294	B2RSR0_MOUSE
102294	CP4V2_MOUSE
57869	ADCK2_MOUSE
218333	E9Q286_MOUSE
67938	ML12B_MOUSE
69870	D3YXS1_MOUSE
69870	RPC7L_MOUSE
71703	ARMX3_MOUSE
30925	C6ESQ1_MOUSE
30925	Q18PG5_MOUSE
30925	Q18PJ0_MOUSE
30925	SLAF6_MOUSE
74440	CMIP_MOUSE
225912	CYAC3_MOUSE
224139	E9PVZ8_MOUSE
224139	E9QAH1_MOUSE
54673	Q3TYR7_MOUSE
54673	SHLB1_MOUSE
21685	TEF_MOUSE
109232	SCPDL_MOUSE
11352	B2RQ57_MOUSE
11352	F8VQH0_MOUSE
66972	Q9D908_MOUSE
66972	SCMC3_MOUSE
106064	CE051_MOUSE
17159	MA2B1_MOUSE
67035	DNJB4_MOUSE
101602	CP054_MOUSE
232970	E9QAF4_MOUSE
78757	RICTR_MOUSE
329154	ANR44_MOUSE
329154	E9QNQ2_MOUSE
74763	NAA60_MOUSE
22035	Q3U5H0_MOUSE
22035	TNF10_MOUSE
80285	H7BWY5_MOUSE
80285	PARP9_MOUSE
170643	KIRR1_MOUSE
26433	PLOD3_MOUSE
76137	MCUR1_MOUSE
212483	F193B_MOUSE
56442	A9CLV6_MOUSE
56442	SERC1_MOUSE
17874	MYD88_MOUSE
17874	Q3U7M4_MOUSE
24051	SGCB_MOUSE
12807	E9PZY1_MOUSE
12807	HPS3_MOUSE
12807	Q8BZ55_MOUSE
56048	A8DIL0_MOUSE
56048	LEG8_MOUSE
56048	Q542M5_MOUSE
54563	PO210_MOUSE
54563	Q8BPS7_MOUSE
56378	ARPC3_MOUSE
235028	E9Q951_MOUSE
235028	G5E8Y1_MOUSE
235028	G5E8Z9_MOUSE
235028	ZN426_MOUSE
68472	T126B_MOUSE
67844	Q0PD23_MOUSE
67844	RAB32_MOUSE
67776	VMA5A_MOUSE
68750	RREB1_MOUSE
69707	IQCG_MOUSE
73545	CA189_MOUSE
20452	Q53WR7_MOUSE
20452	Q6PAS1_MOUSE
20452	SIA8D_MOUSE
20947	SWP70_MOUSE
11865	BMAL1_MOUSE
11865	Q3UHZ2_MOUSE
76088	DOCK8_MOUSE
70560	SYWM_MOUSE
22704	ZN436_MOUSE
78321	A2RT50_MOUSE
78321	ANR23_MOUSE
74375	GCC1_MOUSE
17979	A2A468_MOUSE
17979	A5D6Q2_MOUSE
17979	Q05BA5_MOUSE
74302	B1ATD5_MOUSE
74302	MTMR3_MOUSE
74302	Q80U24_MOUSE
67538	ZSWM3_MOUSE
67287	G5E856_MOUSE
67287	PARP6_MOUSE
13560	E4F1_MOUSE
56790	SP20H_MOUSE
17294	MEST_MOUSE
360013	MY18A_MOUSE
67246	B2KFD2_MOUSE
67246	K1551_MOUSE
233789	SMG1_MOUSE
79233	ZN319_MOUSE
108101	Q3TEE6_MOUSE
108101	URP2_MOUSE
54604	PCX1_MOUSE
225876	F6YRW4_MOUSE
225876	KDM2A_MOUSE
66892	IF4E3_MOUSE
67526	ATG12_MOUSE
19395	GRP2_MOUSE
57914	CRLF2_MOUSE
70604	DJB14_MOUSE
56068	AMMR1_MOUSE
212391	A4FTY7_MOUSE
212391	LCOR_MOUSE
382117	G3X983_MOUSE
382117	TCAIM_MOUSE
71764	C2C2L_MOUSE
71764	Q3U590_MOUSE
71764	Q9DBJ2_MOUSE
216136	ILVBL_MOUSE
234683	ELMO3_MOUSE
106512	GPSM3_MOUSE
106512	Q0VGT5_MOUSE
16543	MDFIC_MOUSE
78943	ERN1_MOUSE
19719	RFNG_MOUSE
26420	MK09_MOUSE
26420	Q5NCK8_MOUSE
26420	Q8C094_MOUSE
67235	ZN394_MOUSE
75669	PI3R4_MOUSE
21950	Q3U1Z9_MOUSE
21950	TNFL9_MOUSE
66116	CMLO1_MOUSE
66116	E9PUL7_MOUSE
67736	CC130_MOUSE
103534	MGT4B_MOUSE
56805	A2A3Z3_MOUSE
56805	KAISO_MOUSE
240066	Q6NZJ3_MOUSE
67169	NRADD_MOUSE
66641	SIKE1_MOUSE
23954	F8WGD4_MOUSE
23954	NEK3_MOUSE
12317	B2MWM9_MOUSE
12317	CALR_MOUSE
57915	E9Q6L4_MOUSE
57915	Q3U3T9_MOUSE
57915	TBCD1_MOUSE
209011	SIR7_MOUSE
72745	T161B_MOUSE
69146	GSDMD_MOUSE
59047	G5E8N7_MOUSE
226089	E9QPA1_MOUSE
320844	AMGO3_MOUSE
104263	KDM3A_MOUSE
268857	J3QQ49_MOUSE
19265	PTCA_MOUSE
19265	Q542J3_MOUSE
338363	TM241_MOUSE
170750	Q3UE92_MOUSE
170750	XPP1_MOUSE
11430	ACOX1_MOUSE
233056	Q80ZX2_MOUSE
434179	Q6NVD6_MOUSE
69876	A2A8D4_MOUSE
69876	Q52KE1_MOUSE
69876	THAP3_MOUSE
56417	DSRAD_MOUSE
56417	Q3UH31_MOUSE
244238	MRGRE_MOUSE
244238	Q4V9R2_MOUSE
56784	Q3U5E2_MOUSE
56784	RGPA1_MOUSE
329908	UBP24_MOUSE
19286	PTPS_MOUSE
54169	KAT6B_MOUSE
54169	Q3UH94_MOUSE
54169	Q501M5_MOUSE
102414	CLK3_MOUSE
216965	B2RX66_MOUSE
216965	TAOK1_MOUSE
65113	NFIP1_MOUSE
214505	GNPTG_MOUSE
14682	GNAQ_MOUSE
14682	Q3UHH5_MOUSE
13709	ELF1_MOUSE
13709	Q3UQ47_MOUSE
13709	Q3V1H4_MOUSE
218314	B9EIT6_MOUSE
218314	Q3UWJ2_MOUSE
218314	Q8BIN6_MOUSE
330401	TMCC1_MOUSE
239170	F16B2_MOUSE
74410	TTL11_MOUSE
75841	RN139_MOUSE
235040	ATG4D_MOUSE
12865	CX7A1_MOUSE
12865	Q792A4_MOUSE
22377	Q8C5Y4_MOUSE
22377	WBP1_MOUSE
67607	E9PZ68_MOUSE
67607	E9Q980_MOUSE
67607	Q3TQT9_MOUSE
67607	Q8BUQ3_MOUSE
75458	CKLF_MOUSE
20930	I6L9E0_MOUSE
20930	SURF1_MOUSE
74251	ANKR9_MOUSE
72123	E9Q4T4_MOUSE
319740	ZFY27_MOUSE
66174	NUD14_MOUSE
66890	LMAN2_MOUSE
72999	INSI2_MOUSE
320534	TM104_MOUSE
19731	E9Q8M9_MOUSE
19731	E9Q8N0_MOUSE
19731	RGL1_MOUSE
12039	Q3U3J1_MOUSE
17977	NCOA1_MOUSE
66264	CC28B_MOUSE
22235	Q3TS38_MOUSE
22235	UGDH_MOUSE
67988	TMX3_MOUSE
56375	B4GT4_MOUSE
27356	INSL6_MOUSE
27356	Q545M1_MOUSE
232430	CRBL2_MOUSE
28006	FAM21_MOUSE
66294	FAM3A_MOUSE
56351	TEBP_MOUSE
11622	AHR_MOUSE
11622	Q3U5D9_MOUSE
170787	HDA10_MOUSE
56389	STX5_MOUSE
108767	Q3TWH3_MOUSE
232086	T150A_MOUSE
71941	G3X975_MOUSE
71941	Q8BY51_MOUSE
71941	SYCM_MOUSE
28077	MED10_MOUSE
17684	CITE2_MOUSE
16468	JARD2_MOUSE
66894	I3RSH5_MOUSE
66894	Q3TXI7_MOUSE
66894	WWP2_MOUSE
11789	B2RUG9_MOUSE
11789	Q8BNP7_MOUSE
17961	ARY2_MOUSE
17961	Q78ZC4_MOUSE
16431	ITM2A_MOUSE
268566	A0JNY3_MOUSE
268566	GEPH_MOUSE
70450	Q80UG7_MOUSE
70450	UN13D_MOUSE
12925	CRIP1_MOUSE
18717	F8WHW6_MOUSE
18717	PI51C_MOUSE
69116	UBR4_MOUSE
99512	WDR47_MOUSE
217463	E9QNG6_MOUSE
217463	Q80TT7_MOUSE
217463	SNX13_MOUSE
17423	NDST2_MOUSE
219094	KHNYN_MOUSE
20200	Q545I9_MOUSE
20200	S10A6_MOUSE
26412	M4K2_MOUSE
26412	Q14B83_MOUSE
384763	ZN667_MOUSE
320404	B2RXC2_MOUSE
17698	MOES_MOUSE
78937	AVL9_MOUSE
212706	N4BP3_MOUSE
67378	BBS2_MOUSE
232157	MOB1A_MOUSE
74388	DPP8_MOUSE
69188	KMT2E_MOUSE
57275	LENEP_MOUSE
57275	Q543C4_MOUSE
100037283	Q5FWA0_MOUSE
100037283	RNT2_MOUSE
26943	SERC3_MOUSE
622675	G5E8U2_MOUSE
622675	ZN827_MOUSE
21812	Q4FJL1_MOUSE
21812	TGFR1_MOUSE
326618	TPM4_MOUSE
192193	EDEM1_MOUSE
69727	UBP46_MOUSE
319263	PCMD1_MOUSE
319263	Q3TGS5_MOUSE
217684	Q8BGE4_MOUSE
217684	Q8C0M5_MOUSE
28064	YIPF3_MOUSE
69536	HEMK1_MOUSE
52717	APC16_MOUSE
52717	S4R2B6_MOUSE
329795	A2AJP5_MOUSE
329795	E9QNI1_MOUSE
329795	MKS3_MOUSE
83397	AKA12_MOUSE
83397	B2RRE0_MOUSE
327987	MED13_MOUSE
57279	MCAT_MOUSE
71538	FBX9_MOUSE
68195	Q5FWA0_MOUSE
68195	RNT2_MOUSE
12581	CDN2D_MOUSE
12581	Q3US51_MOUSE
232854	Q8BFS8_MOUSE
18408	ORNT1_MOUSE
18408	Q543E2_MOUSE
270118	E9Q7L5_MOUSE
270118	Q6ZPH8_MOUSE
270118	Q8BYF1_MOUSE
79221	HDAC9_MOUSE
56404	TRIP4_MOUSE
235439	E9PZP8_MOUSE
106585	G5E893_MOUSE
106585	Q05CM6_MOUSE
106585	Q80TP9_MOUSE
216190	DP13B_MOUSE
216190	Q3TVI6_MOUSE
24070	Q8R0J2_MOUSE
433940	F222A_MOUSE
321000	G3X9P5_MOUSE
321000	G5E8M8_MOUSE
321000	LRIF1_MOUSE
321000	Q505B0_MOUSE
20623	B9EK90_MOUSE
20623	SNRK_MOUSE
70432	B2RQ36_MOUSE
70432	RUFY2_MOUSE
14865	A2AE91_MOUSE
14865	Q8R5I6_MOUSE
243906	Q8BR51_MOUSE
243906	ZFP14_MOUSE
66530	UBXN6_MOUSE
22388	Q3TJY2_MOUSE
22388	WDR1_MOUSE
77407	Q3U0T9_MOUSE
77407	RAB35_MOUSE
213391	RASF4_MOUSE
102774	A6H669_MOUSE
102774	BBS4_MOUSE
26405	G5E8L8_MOUSE
210503	Q6PEP4_MOUSE
210503	Q8BI85_MOUSE
29864	RNF11_MOUSE
231646	E9PWM9_MOUSE
319352	PIANP_MOUSE
227210	E9Q226_MOUSE
195018	ZZEF1_MOUSE
213993	CJ118_MOUSE
22031	Q3UHJ1_MOUSE
22031	TRAF3_MOUSE
72313	F8VQ05_MOUSE
72313	Q80XD5_MOUSE
57321	TE2IP_MOUSE
72121	DEN2D_MOUSE
72121	S4R219_MOUSE
317717	B2RSR2_MOUSE
317717	SC22A_MOUSE
26380	E9QKA2_MOUSE
26380	ERR2_MOUSE
26380	G5E8P8_MOUSE
26380	Q80VS1_MOUSE
26380	Q8CCV5_MOUSE
66315	E9Q1L5_MOUSE
66315	Q9CQN9_MOUSE
66315	Q9CRF0_MOUSE
66315	Q9CX65_MOUSE
66315	SENP7_MOUSE
20194	Q3TC45_MOUSE
20194	S10AA_MOUSE
27008	MILK1_MOUSE
215210	T120A_MOUSE
218441	ZFY16_MOUSE
73166	ERG24_MOUSE
73166	Q3V3I6_MOUSE
101113	Q149Q9_MOUSE
101113	Q3UR97_MOUSE
109151	CHD9_MOUSE
77090	D3Z3P2_MOUSE
77090	G5E815_MOUSE
77090	OCEL1_MOUSE
15170	PTN6_MOUSE
15170	Q3UB72_MOUSE
15170	Q3UCJ0_MOUSE
103677	EST1A_MOUSE
72691	CAHM2_MOUSE
72691	Q3V3G1_MOUSE
72691	Q4VA34_MOUSE
97863	Q3URQ4_MOUSE
14430	A2AMS3_MOUSE
14430	GALT_MOUSE
14430	Q3TQJ2_MOUSE
230676	SZT2_MOUSE
213819	CASD1_MOUSE
73723	SH3L3_MOUSE
26401	F8VQ72_MOUSE
17772	B1AW21_MOUSE
17772	MTM1_MOUSE
17772	Q3UDN6_MOUSE
17772	Q9D4L1_MOUSE
69596	A2ANC6_MOUSE
69596	Q80V29_MOUSE
